id,first_name,last_name,specialty,hospital,phone
D1848,Claire,Toussaint,Médecine d'urgence,CHU de Rennes,05 64 82 93 84
D1849,Stéphane,Bouvet,Physiologie,Hôpital Necker,+33 (0)2 49 34 80 87
D1850,Renée,Leclercq,Oncologie,CHU de Strasbourg,0456378826
D1851,Benjamin,Lecomte,Rhumatologie,Hôpital Pitié-Salpêtrière,+33 5 16 91 01 57
D1852,Marie,Lemonnier,Infectiologie,Hôpital Bichat,+33 (0)1 75 85 99 14
D1853,Sébastien,Baudry,Médecine vasculaire,Hôpital Cochin,+33 1 45 74 92 69
D1854,Maryse,Baudry,Rhumatologie,Clinique Tivoli,05 17 48 99 71
D1855,Dorothée,Collet,Urologie,Clinique du Parc,+33 4 97 96 93 25
D1856,Geneviève,Henry,Infectiologie,CHU de Nantes,0147849932
D1857,Laurent,Nicolas,Orthopédie,CHU de Rennes,+33 3 68 42 66 98
D1858,Bertrand,Cordier,Infectiologie,Clinique Pasteur,+33 (0)6 62 61 76 07
D1859,Jérôme,Bouvet,Neurologie,Polyclinique Bordeaux Nord,+33 4 67 83 89 35
D1860,Marguerite,Dupré,Gastro-entérologie,Hôpital Cochin,0381828040
D1861,Adélaïde,Cordier,Hématologie,Hôpital Xavier Arnozan,+33 (0)2 72 99 65 08
D1862,Suzanne,Caron,Médecine d'urgence,Clinique Saint-Augustin,04 92 82 64 18
D1863,Alex,Baudry,Gériatrie,CHU Pellegrin,04 85 61 30 87
D1864,Suzanne,Launay,Médecine du sport,CHU Pellegrin,+33 (0)2 77 38 59 51
D1865,Philippe,Olivier,Radiologie,Hôpital Pitié-Salpêtrière,0546823948
D1866,Richard,Toussaint,Urologie,CHU de Nancy,+33 (0)1 56 27 30 08
D1867,Bernadette,Brunel,Gastro-entérologie,Hôpital Necker,05 34 10 16 83
D1868,Denis,Faure,Gastro-entérologie,Hôpital Cochin,+33 4 80 00 16 80
D1869,Juliette,Jourdan,Gériatrie,Clinique Saint-Augustin,0229491507
D1870,Anouk,Becker,Psychiatrie,Hôpital Pitié-Salpêtrière,+33 3 54 97 62 05
D1871,Matthieu,Diaz,Oncologie,Hôpital Xavier Arnozan,0422077794
D1872,Anaïs,Goncalves,Médecine générale,Hôpital Robert Picqué,+33 (0)6 12 66 29 25
D1873,Alfred,Berthelot,Médecine vasculaire,CHU de Strasbourg,+33 (0)7 67 60 29 91
D1874,Pauline,Merle,Médecine d'urgence,Hôpital Saint-Louis,0148688413
D1875,Louis,Renaud,Neurologie,Hôpital Saint-André,03 72 12 55 23
D1876,Adélaïde,Maréchal,Médecine palliative,Clinique du Parc,+33 (0)6 38 81 70 32
D1877,Margaret,Henry,Endocrinologie,CHU de Montpellier,+33 (0)3 10 06 13 63
D1878,Valérie,Blanchet,Médecine du sport,Hôpital Bichat,0257778956
D1879,Gérard,Aubert,Médecine interne,CHU de Strasbourg,+33 6 11 84 44 90
D1880,Monique,Roy,Cardiologie,Clinique Saint-Augustin,0175264801
D1881,Aurore,Baron,Gynécologie,Clinique Tivoli,0178373416
D1882,Charlotte,Joubert,Neurologie,CHU de Montpellier,+33 (0)2 72 77 82 21
D1883,Alexandre,Renard,Pédiatrie,Hôpital Pitié-Salpêtrière,+33 (0)7 69 82 13 48
D1884,Astrid,Picard,Chirurgie cardiovasculaire,Clinique du Parc,0769736383
D1885,Gabriel,Buisson,Oto-rhino-laryngologie,Polyclinique de l'Atlantique,+33 4 72 60 53 97
D1886,Nicole,Simon,Pédiatrie,Clinique Saint-Augustin,05 67 61 77 06
D1887,Colette,Huet,Médecine d'urgence,Hôpital Saint-André,02 78 05 06 82
D1888,Émile,Delmas,Rhumatologie,Hôpital Pitié-Salpêtrière,+33 3 28 35 52 16
D1889,Margaret,Delmas,Psychiatrie,CHU de Nantes,0144587146
D1890,Hélène,Gérard,Gynécologie,Hôpital Saint-Louis,+33 (0)3 25 19 25 96
D1891,Cécile,Faivre,Infectiologie,Hôpital Saint-Louis,+33 (0)4 20 36 99 84
D1892,Sabine,Morvan,Pédiatrie,Hôpital Xavier Arnozan,+33 (0)2 98 20 50 93
D1893,Margaud,Allard,Hématologie,Hôpital Purpan,03 85 84 24 95
D1894,Camille,Guyon,Psychiatrie,CHU de Dijon,+33 (0)2 31 45 78 87
D1895,Suzanne,Hamel,Médecine vasculaire,CHU de Nancy,+33 (0)5 90 15 23 86
D1896,Caroline,Perrier,Chirurgie générale,CHU de Toulouse,03 54 82 09 74
D1897,Alex,Valette,Chirurgie générale,CHU de Montpellier,+33 (0)1 83 77 98 76
D1898,Élodie,Gérard,Médecine du sport,Clinique du Parc,07 92 25 89 37
D1899,Océane,Morel,Gériatrie,CHU de Toulouse,0130623504
D1900,Antoine,Dupré,Psychiatrie,Hôpital Purpan,0534695790
D1901,Antoine,Maillet,Médecine interne,Hôpital Xavier Arnozan,+33 (0)3 21 48 25 54
D1902,Philippe,Vidal,Urologie,Hôpital Edouard Herriot,06 34 96 32 59
D1903,Théodore,Lemoine,Psychiatrie,Hôpital Necker,+33 2 58 89 46 33
D1904,Émilie,Baudry,Radiologie,CH de la Côte Basque,+33 (0)4 83 62 41 52
D1905,Élisabeth,Samson,Pédiatrie,CHU de Nantes,0699256292
D1906,Anne,Pruvost,Physiologie,Hôpital de la Timone,+33 3 67 58 95 13
D1907,Corinne,Gautier,Médecine interne,CHU de Nancy,04 99 50 78 46
D1908,Claude,Vaillant,Médecine vasculaire,Polyclinique Bordeaux Nord,0145957443
D1909,Aimé,Leclercq,Chirurgie orthopédique,Clinique du Parc,0251891179
D1910,Christine,Gaillard,Endocrinologie,CHU de Nantes,+33 (0)3 55 85 93 40
D1911,Emmanuel,Marchal,Néphrologie,Hôpital Saint-André,+33 5 36 41 54 71
D1912,Victor,Millet,Oncologie,CHU de Rennes,+33 2 44 32 59 36
D1913,Christelle,Petitjean,Urologie,Hôpital Cochin,+33 (0)3 76 67 50 09
D1914,René,Gérard,Médecine palliative,Hôpital Edouard Herriot,+33 (0)4 37 10 52 76
D1915,Laetitia,Evrard,Anesthésiologie,Hôpital Privé Jean Mermoz,+33 (0)6 68 09 27 04
D1916,Agnès,Dumont,Endocrinologie,Hôpital Necker,+33 4 87 62 25 86
D1917,Arnaude,Boyer,Orthopédie,Hôpital Purpan,0558787442
D1918,Guillaume,Teixeira,Rhumatologie,Polyclinique Bordeaux Nord,0481485965
D1919,Stéphanie,Prévost,Médecine du sport,CHU de Nantes,0327824911
D1920,Suzanne,Jacquot,Néphrologie,Clinique Saint-Augustin,04 79 02 00 02
D1921,Suzanne,Le Gall,Infectiologie,Clinique Saint-Augustin,0371931321
D1922,Susanne,Germain,Radiologie,Polyclinique de l'Atlantique,0218305570
D1923,Dorothée,Martins,Oto-rhino-laryngologie,Hôpital Xavier Arnozan,03 29 14 44 88
D1924,Laetitia,Jacob,Médecine palliative,Hôpital Pitié-Salpêtrière,07 62 73 67 74
D1925,Lucy,Pasquier,Médecine vasculaire,Hôpital Saint-André,+33 1 40 25 82 54
D1926,Marc,Muller,Gastro-entérologie,Hôpital Necker,+33 3 24 81 23 12
D1927,Luc,Seguin,Physiologie,Hôpital Necker,+33 1 40 49 10 60
D1928,Éric,Dijoux,Gastro-entérologie,Hôpital Edouard Herriot,+33 5 58 47 23 87
D1929,Adélaïde,Laurent,Orthopédie,Hôpital Cochin,+33 6 56 81 72 25
D1930,Christiane,Barthelemy,Psychiatrie,CH de la Côte Basque,0390584726
D1931,Honoré,Masse,Gynécologie,CHU de Toulouse,+33 (0)4 75 29 18 76
D1932,Margaux,Lenoir,Chirurgie orthopédique,Clinique Tivoli,+33 2 41 60 82 71
D1933,Madeleine,Lelièvre,Médecine vasculaire,Hôpital Pitié-Salpêtrière,+33 1 83 73 37 39
D1934,Marcelle,Guillon,Infectiologie,Clinique Pasteur,+33 1 55 52 22 99
D1935,Laetitia,Benoit,Dermatologie,CHU de Nantes,03 23 16 59 14
D1936,Noël,Lenoir,Médecine d'urgence,CHU de Dijon,+33 3 76 25 53 98
D1937,Lucas,Julien,Gynécologie,Hôpital Saint-André,0415617773
D1938,Isaac,Carlier,Médecine générale,Hôpital Cochin,0383095449
D1939,Suzanne,Becker,Urologie,CHU de Montpellier,02 49 27 99 70
D1940,Julien,Masse,Chirurgie cardiovasculaire,Hôpital Saint-André,+33 5 90 12 05 39
D1941,Chantal,Thierry,Infectiologie,Clinique Tivoli,02 47 37 52 98
D1942,Diane,Berger,Gynécologie,CHU d'Angers,+33 2 79 01 25 60
D1943,Emmanuelle,Roche,Médecine du sport,Hôpital de la Timone,+33 1 69 04 87 97
D1944,Diane,Gaudin,Médecine d'urgence,Clinique du Parc,04 87 35 85 23
D1945,Lucie,Joubert,Gastro-entérologie,Hôpital Robert Picqué,01 82 03 04 43
D1946,Amélie,Imbert,Néphrologie,Hôpital Robert Picqué,+33 (0)4 73 17 15 23
D1947,Nathalie,Masse,Infectiologie,Hôpital Bichat,+33 (0)1 48 29 29 50
D1948,Éric,Bailly,Anesthésiologie,Hôpital Purpan,+33 6 84 83 09 30
D1949,Hortense,Legros,Physiologie,Hôpital Bichat,02 30 39 71 91
D1950,William,Chauvin,Cardiologie,Hôpital Robert Picqué,+33 (0)2 85 21 32 17
D1951,Anouk,Turpin,Médecine vasculaire,Hôpital Robert Picqué,+33 1 78 19 11 16
D1952,Anne,Duval,Physiologie,CHU de Nancy,+33 3 28 01 90 72
D1953,Monique,Le Goff,Neurologie,CHU de Nancy,03 84 39 30 49
D1954,Léon,Perret,Médecine du sport,CHU de Lille,04 81 38 02 74
D1955,Philippine,Dijoux,Médecine vasculaire,Clinique Saint-Augustin,+33 (0)2 79 42 11 40
D1956,Sophie,Pascal,Oto-rhino-laryngologie,CHU de Montpellier,02 69 50 95 22
D1957,Jeannine,Renault,Oto-rhino-laryngologie,Hôpital Robert Picqué,02 55 09 35 56
D1958,Virginie,François,Rhumatologie,Hôpital Bichat,+33 (0)3 63 99 52 97
D1959,Valentine,Durand,Psychiatrie,CHU de Nantes,+33 (0)3 71 71 24 36
D1960,Agathe,Dias,Anesthésiologie,Hôpital Saint-Louis,0497642304
D1961,Denis,Bernier,Radiologie,Hôpital Cochin,+33 1 53 27 06 15
D1962,Laetitia,Renard,Pneumologie,CHU de Nantes,03 72 87 40 29
D1963,Laure,Bonnet,Chirurgie orthopédique,Clinique Pasteur,02 31 66 90 63
D1964,Gilles,Marchand,Radiologie,CH de la Côte Basque,0244554203
D1965,Martine,Lacombe,Oncologie,Hôpital Edouard Herriot,0158301095
D1966,Anne,Mahe,Médecine interne,CHU de Lille,04 98 64 91 57
D1967,Jeanne,Labbé,Pneumologie,CHU Haut-Lévêque,0508462347
D1968,Zoé,Gautier,Médecine palliative,CHU de Nancy,+33 3 85 76 01 08
D1969,Charles,Lecoq,Néphrologie,Hôpital Saint-Louis,+33 (0)2 52 03 06 83
D1970,Eugène,Lebreton,Gériatrie,CHU de Toulouse,04 27 17 26 80
D1971,Émilie,Richard,Médecine vasculaire,Hôpital Robert Picqué,+33 (0)4 97 71 29 01
D1972,Zacharie,Fischer,Oncologie,CHU de Toulouse,+33 (0)6 36 13 80 67
D1973,François,Hoarau,Endocrinologie,Hôpital Saint-André,+33 (0)6 35 35 10 45
D1974,Éléonore,Baron,Chirurgie générale,Polyclinique de l'Atlantique,04 57 36 21 30
D1975,Alfred,Moreno,Psychiatrie,CHU de Nancy,03 29 58 85 76
D1976,Maryse,Gilbert,Orthopédie,CHU Pellegrin,0790318053
D1977,Marguerite,Diallo,Médecine générale,CHU de Nantes,+33 5 49 27 46 66
D1978,Valentine,Gérard,Médecine vasculaire,Hôpital de la Timone,+33 (0)4 89 91 83 27
D1979,Alfred,David,Chirurgie générale,CHU de Nancy,+33 (0)4 15 66 61 45
D1980,Lorraine,Pruvost,Endocrinologie,Hôpital Purpan,+33 (0)2 14 10 79 77
D1981,Gérard,Fleury,Orthopédie,Hôpital Robert Picqué,+33 (0)1 47 49 38 81
D1982,Valentine,Auger,Anesthésiologie,Clinique Saint-Augustin,0134531520
D1983,Pierre,Bourdon,Rhumatologie,Hôpital de la Timone,+33 (0)4 56 97 69 87
D1984,Lucie,Hubert,Gériatrie,Clinique Saint-Augustin,+33 (0)3 55 79 71 66
D1985,Josette,Berthelot,Néphrologie,CHU de Nantes,0241661237
D1986,Sébastien,Girard,Chirurgie orthopédique,Clinique du Parc,06 95 94 33 25
D1987,Bernadette,Vidal,Anesthésiologie,CH de la Côte Basque,+33 4 43 99 19 70
D1988,Daniel,Mendès,Médecine du sport,CHU de Dijon,0320620370
D1989,Denise,Jacques,Néphrologie,CHU de Nancy,+33 2 44 16 02 04
D1990,Étienne,Morvan,Chirurgie orthopédique,CHU de Nancy,+33 (0)3 75 59 98 98
D1991,Renée,Mary,Néphrologie,Hôpital Pitié-Salpêtrière,02 78 11 70 88
D1992,Lorraine,Coste,Ophtalmologie,CHU de Nancy,0156186448
D1993,Guillaume,Renard,Médecine palliative,Clinique Pasteur,+33 (0)6 30 58 83 97
D1994,Corinne,Besson,Ophtalmologie,Hôpital Xavier Arnozan,01 42 82 00 48
D1995,Benjamin,Humbert,Médecine d'urgence,CHU de Nantes,04 72 71 23 69
D1996,Émile,Ribeiro,Néphrologie,Polyclinique Bordeaux Nord,02 34 12 87 94
D1997,Sophie,Gaillard,Médecine vasculaire,CHU de Strasbourg,02 85 76 97 04
D1998,Benjamin,Pruvost,Gastro-entérologie,CHU de Rennes,0371141961
D1999,Adrienne,Launay,Physiologie,Hôpital Saint-André,+33 (0)7 88 32 74 88
D2000,Maurice,Le Roux,Hématologie,Hôpital Saint-André,04 90 17 96 24
D2001,Lucie,Lambert,Gériatrie,Polyclinique de l'Atlantique,04 34 96 68 34
D2002,Juliette,Gilbert,Dermatologie,CHU de Dijon,+33 (0)4 15 78 42 17
D2003,Alain,Brunet,Urologie,Hôpital Saint-André,0241622593
D2004,Valérie,Lombard,Médecine du sport,CHU Pellegrin,04 26 88 20 89
D2005,Sophie,Merle,Endocrinologie,Hôpital Xavier Arnozan,+33 4 15 86 88 39
D2006,Augustin,Nguyen,Gériatrie,CHU de Rennes,+33 3 89 67 28 79
D2007,Hortense,Mercier,Psychiatrie,Clinique Tivoli,01 48 91 14 13
D2008,Véronique,Marie,Oto-rhino-laryngologie,Hôpital Xavier Arnozan,+33 4 92 92 36 13
D2009,Marcel,Ollivier,Cardiologie,Hôpital Robert Picqué,01 30 52 30 45
D2010,Frédérique,Gros,Hématologie,Hôpital Pitié-Salpêtrière,+33 (0)5 47 50 25 44
D2011,Clémence,Rodrigues,Oncologie,Hôpital Saint-André,0253916503
D2012,Marthe,Charpentier,Chirurgie cardiovasculaire,CHU de Rennes,0155966177
D2013,Océane,François,Urologie,Hôpital Bichat,+33 3 89 98 98 08
D2014,Élodie,Chauveau,Chirurgie cardiovasculaire,Hôpital Bichat,+33 (0)5 47 78 21 41
D2015,Capucine,Dupuy,Néphrologie,Clinique du Parc,02 43 35 92 66
D2016,Rémy,Morvan,Néphrologie,CHU Pellegrin,03 84 96 98 74
D2017,Corinne,Weber,Cardiologie,CHU de Nantes,0234559450
D2018,Frédéric,Denis,Gastro-entérologie,Hôpital Necker,+33 3 28 07 53 60
D2019,Adèle,Noël,Cardiologie,CHU Pellegrin,+33 (0)6 61 60 39 88
D2020,Susan,Delaunay,Hématologie,CHU de Nancy,+33 5 62 53 62 18
D2021,Inès,Bertin,Médecine générale,CHU de Nantes,0508906700
D2022,André,Valentin,Radiologie,CHU Pellegrin,0261489420
D2023,Théodore,Mallet,Hématologie,CHU de Dijon,04 26 89 66 76
D2024,Benoît,Millet,Oto-rhino-laryngologie,Clinique du Parc,04 11 20 45 65
D2025,Claudine,Boulay,Endocrinologie,CHU d'Angers,04 83 80 97 45
D2026,Matthieu,Olivier,Physiologie,Hôpital Bichat,+33 (0)5 64 23 54 66
D2027,Sabine,Dumont,Ophtalmologie,CHU Haut-Lévêque,+33 5 61 54 01 65
D2028,Josette,Raynaud,Médecine vasculaire,CHU Haut-Lévêque,0371006221
D2029,Jérôme,Fernandes,Hématologie,Hôpital Xavier Arnozan,0328767746
D2030,Grégoire,Salmon,Psychiatrie,Hôpital Robert Picqué,0214601124
D2031,Mathilde,Roussel,Chirurgie cardiovasculaire,Hôpital Edouard Herriot,+33 (0)5 08 84 88 60
D2032,Aimé,Samson,Médecine générale,CHU de Dijon,+33 (0)2 45 79 86 77
D2033,Gabrielle,Rodriguez,Oncologie,CH de la Côte Basque,+33 2 28 29 95 70
D2034,Suzanne,Maillard,Médecine palliative,Hôpital Cochin,02 61 64 26 12
D2035,Nathalie,Masson,Dermatologie,Clinique Pasteur,+33 1 78 38 43 75
D2036,Michel,Perret,Physiologie,Hôpital Cochin,0532807852
D2037,Alexandrie,Aubry,Pneumologie,Hôpital de la Timone,+33 4 67 21 83 85
D2038,Philippe,Étienne,Psychiatrie,Hôpital Privé Jean Mermoz,0175064454
D2039,Manon,Bigot,Psychiatrie,Hôpital Purpan,0277311232
D2040,Michèle,Pons,Urologie,CHU de Dijon,0769177633
D2041,Margot,Cousin,Infectiologie,Clinique Tivoli,+33 7 52 03 88 62
D2042,Thérèse,Legrand,Chirurgie orthopédique,Polyclinique de l'Atlantique,04 90 08 01 96
D2043,Paul,Dupont,Chirurgie orthopédique,Hôpital Saint-Louis,0477306935
D2044,Michelle,Morvan,Pédiatrie,Clinique Tivoli,+33 4 15 93 53 40
D2045,Auguste,Bonnin,Rhumatologie,Hôpital Cochin,+33 (0)2 18 67 78 48
D2046,Daniel,Lamy,Rhumatologie,CHU de Nantes,0324444544
D2047,Aurélie,Vincent,Néphrologie,Hôpital Saint-André,+33 4 94 17 99 37
D2048,Maryse,Courtois,Chirurgie orthopédique,CHU Pellegrin,+33 (0)1 44 53 91 28
D2049,Cécile,Gaudin,Oto-rhino-laryngologie,Polyclinique Bordeaux Nord,0532999698
D2050,Denise,Diallo,Dermatologie,CHU de Lille,+33 1 82 45 79 27
D2051,François,Paris,Infectiologie,Hôpital Necker,02 62 46 30 19
D2052,Élodie,Letellier,Chirurgie orthopédique,CHU d'Angers,03 86 24 23 83
D2053,Jeanne,Lebreton,Anesthésiologie,Hôpital de la Timone,+33 3 75 39 12 18
D2054,Colette,Martinez,Infectiologie,CHU Haut-Lévêque,02 97 93 28 80
D2055,Michèle,Verdier,Médecine interne,Hôpital Edouard Herriot,+33 3 21 21 01 02
D2056,Michel,Roger,Médecine vasculaire,Hôpital Saint-André,+33 (0)1 45 18 67 66
D2057,Gabriel,Lambert,Psychiatrie,Hôpital Robert Picqué,+33 (0)6 98 61 08 14
D2058,Laurent,Guichard,Médecine interne,Polyclinique de l'Atlantique,02 35 40 38 45
D2059,Manon,Berger,Oto-rhino-laryngologie,CHU de Strasbourg,+33 (0)1 75 74 68 23
D2060,Thomas,Ruiz,Chirurgie générale,CHU de Lille,04 70 10 03 07
D2061,Victoire,Hamel,Médecine générale,Hôpital Saint-André,03 29 05 45 96
D2062,Brigitte,Sanchez,Médecine vasculaire,Clinique Tivoli,0147066664
D2063,Éric,Legrand,Urologie,Hôpital Bichat,+33 (0)5 36 54 11 34
D2064,Adrien,Cohen,Médecine générale,CHU de Strasbourg,0240699497
D2065,Augustin,Barbe,Gastro-entérologie,Hôpital de la Timone,+33 (0)4 98 83 66 83
D2066,Théodore,Lenoir,Urologie,Hôpital Saint-André,+33 5 18 89 99 62
D2067,Amélie,Seguin,Ophtalmologie,Hôpital Bichat,01 44 83 86 88
D2068,Dorothée,Bousquet,Infectiologie,CHU de Toulouse,+33 (0)6 58 79 15 05
D2069,Suzanne,Maury,Cardiologie,Hôpital Robert Picqué,03 28 57 19 76
D2070,Alphonse,Jacquot,Chirurgie générale,Hôpital Xavier Arnozan,+33 2 54 01 26 57
D2071,Claude,Lefort,Médecine du sport,CHU de Dijon,+33 5 19 04 18 09
D2072,Alexandrie,Joly,Oto-rhino-laryngologie,CHU de Dijon,+33 (0)6 35 55 85 17
D2073,Claire,Pineau,Rhumatologie,Hôpital Bichat,0234274692
D2074,Sabine,Sanchez,Dermatologie,Hôpital Purpan,+33 (0)2 77 41 99 62
D2075,Bernadette,Da Costa,Ophtalmologie,Hôpital de la Timone,+33 3 10 29 75 89
D2076,Denis,Lebreton,Psychiatrie,Hôpital de la Timone,+33 (0)4 13 54 21 85
D2077,Maggie,Cousin,Gériatrie,Polyclinique de l'Atlantique,0730568209
D2078,Guy,Marchand,Rhumatologie,Clinique du Parc,0790900163
D2079,Maryse,Le Goff,Médecine interne,CHU de Nantes,04 26 07 23 24
D2080,Camille,Lelièvre,Anesthésiologie,Hôpital Cochin,+33 3 10 89 54 00
D2081,Emmanuel,Vallée,Médecine du sport,CHU de Nancy,+33 2 99 47 31 26
D2082,David,Perrier,Orthopédie,CHU d'Angers,0140710580
D2083,Éric,Ferreira,Oto-rhino-laryngologie,CHU de Nancy,0130927115
D2084,Julien,Launay,Dermatologie,Hôpital Edouard Herriot,+33 (0)1 73 53 70 92
D2085,Luc,Bertrand,Médecine d'urgence,Clinique Pasteur,+33 (0)6 35 16 95 00
D2086,Christine,Boucher,Pédiatrie,CHU Haut-Lévêque,+33 (0)4 68 85 43 29
D2087,Dorothée,Bigot,Endocrinologie,Clinique Saint-Augustin,03 63 65 29 44
D2088,Charlotte,Gosselin,Gériatrie,Clinique Tivoli,+33 (0)5 57 19 82 73
D2089,Susan,Langlois,Anesthésiologie,CHU de Montpellier,+33 (0)3 63 10 45 02
D2090,Adrienne,Becker,Médecine du sport,CHU de Montpellier,03 67 21 74 35
D2091,Brigitte,Boucher,Physiologie,CHU de Montpellier,+33 4 81 26 80 64
D2092,Émilie,Gay,Rhumatologie,Hôpital Saint-Louis,+33 (0)5 67 73 98 34
D2093,Théophile,Allard,Anesthésiologie,CHU Pellegrin,+33 4 63 25 36 46
D2094,Guillaume,Gimenez,Chirurgie orthopédique,CH de la Côte Basque,+33 (0)4 78 50 77 40
D2095,Anaïs,Alves,Médecine palliative,Hôpital Pitié-Salpêtrière,04 80 51 56 23
D2096,Geneviève,Vidal,Néphrologie,Clinique Saint-Augustin,+33 (0)1 60 85 51 07
D2097,Louise,Bonnin,Oncologie,CHU de Nantes,0155913111
D2098,Célina,Merle,Physiologie,Hôpital Cochin,02 36 90 25 47
D2099,Maggie,Perrier,Endocrinologie,Polyclinique Bordeaux Nord,+33 (0)3 26 20 69 53
D2100,Thomas,Royer,Urologie,Hôpital de la Timone,+33 (0)3 26 01 22 75
D2101,Sabine,Moreno,Urologie,Hôpital Cochin,0181026015
D2102,Frédéric,Marques,Dermatologie,Hôpital Saint-Louis,+33 3 29 59 47 95
D2103,Arthur,Navarro,Chirurgie cardiovasculaire,Hôpital Purpan,0173717327
D2104,Jeannine,Dias,Médecine palliative,Clinique Saint-Augustin,+33 (0)4 90 95 03 10
D2105,Alain,Carlier,Oto-rhino-laryngologie,Clinique Tivoli,0364403910
D2106,Roger,Lévêque,Dermatologie,CH de la Côte Basque,+33 1 58 36 08 94
D2107,Christophe,Guérin,Orthopédie,Hôpital Cochin,0236359928
D2108,Agathe,Perrot,Oto-rhino-laryngologie,CHU d'Angers,+33 5 16 95 20 56
D2109,David,Fontaine,Chirurgie orthopédique,Hôpital Xavier Arnozan,+33 (0)5 54 79 90 06
D2110,Henriette,Gilbert,Médecine d'urgence,Hôpital Cochin,+33 (0)2 21 86 77 40
D2111,Renée,Grenier,Anesthésiologie,Clinique Pasteur,+33 6 95 84 23 39
D2112,Claude,Hervé,Neurologie,Clinique Tivoli,0516300677
D2113,Alexandria,Thierry,Cardiologie,Hôpital Purpan,+33 4 80 50 32 50
D2114,David,Teixeira,Pneumologie,Clinique Pasteur,+33 5 19 54 26 24
D2115,Franck,Jacques,Médecine du sport,CH de la Côte Basque,0339902923
D2116,Sophie,Louis,Neurologie,Hôpital Xavier Arnozan,0478110090
D2117,Lucy,De Oliveira,Dermatologie,Polyclinique Bordeaux Nord,+33 (0)4 91 30 88 68
D2118,Philippe,Berger,Endocrinologie,Hôpital Pitié-Salpêtrière,+33 (0)2 85 11 66 73
D2119,Stéphanie,Dufour,Gastro-entérologie,CHU de Nantes,+33 (0)4 34 57 59 88
D2120,Catherine,Breton,Hématologie,Hôpital Necker,+33 2 32 29 96 42
D2121,Anastasie,Lambert,Neurologie,CHU Pellegrin,+33 3 80 62 02 75
D2122,Adrienne,Dijoux,Dermatologie,Clinique Pasteur,+33 2 23 47 70 92
D2123,Adrien,Hebert,Gastro-entérologie,Clinique Tivoli,+33 (0)2 34 52 38 02
D2124,Laurent,Perret,Chirurgie cardiovasculaire,CHU de Montpellier,+33 2 38 92 15 81
D2125,Dorothée,Baudry,Médecine palliative,CHU de Toulouse,01 39 59 16 11
D2126,Constance,Nguyen,Infectiologie,Hôpital Cochin,+33 5 08 58 81 95
D2127,Hélène,Bouvet,Cardiologie,Hôpital Purpan,06 42 16 88 00
D2128,Odette,Leleu,Endocrinologie,Hôpital Cochin,0376789318
D2129,Alexandria,Raynaud,Médecine du sport,Clinique Tivoli,+33 6 95 28 45 40
D2130,Margaux,Pereira,Médecine d'urgence,CHU de Strasbourg,+33 3 22 72 00 28
D2131,Marcel,Bonneau,Gastro-entérologie,CHU de Strasbourg,0255322041
D2132,Roger,Lopes,Psychiatrie,Hôpital de la Timone,04 30 32 81 16
D2133,Agnès,Verdier,Hématologie,Polyclinique Bordeaux Nord,+33 1 42 20 20 30
D2134,Robert,Delannoy,Urologie,Hôpital Cochin,+33 3 66 22 77 52
D2135,Marthe,Henry,Ophtalmologie,Hôpital Xavier Arnozan,+33 5 08 30 28 16
D2136,Xavier,Rousseau,Médecine générale,Hôpital Purpan,03 86 63 00 59
D2137,Nicolas,Besnard,Médecine générale,CHU de Lille,06 34 56 91 98
D2138,Maurice,Payet,Orthopédie,Clinique Tivoli,+33 (0)1 48 29 16 17
D2139,Théophile,Hoareau,Ophtalmologie,Hôpital Necker,+33 (0)2 98 98 31 04
D2140,Paul,Traore,Médecine générale,Hôpital Necker,0214966229
D2141,Édouard,Renaud,Radiologie,CHU de Lille,+33 (0)5 61 70 80 56
D2142,Frédérique,Tessier,Médecine palliative,Clinique Tivoli,05 36 70 63 62
D2143,Émile,Masse,Oncologie,CH de la Côte Basque,04 94 50 49 44
D2144,Théophile,Bègue,Physiologie,Clinique Saint-Augustin,+33 (0)5 90 66 34 93
D2145,Michelle,Jean,Médecine d'urgence,CHU de Rennes,04 85 04 96 27
D2146,Laurent,Dumont,Néphrologie,CHU de Montpellier,+33 5 32 26 11 42
D2147,Pierre,Fabre,Chirurgie cardiovasculaire,Hôpital Robert Picqué,02 62 58 54 21
D2148,Margaret,Buisson,Pneumologie,CHU Haut-Lévêque,+33 (0)7 79 91 96 23
D2149,Monique,Langlois,Orthopédie,Hôpital Purpan,+33 (0)5 19 43 38 53
D2150,Grégoire,Fouquet,Cardiologie,Hôpital Cochin,0634250583
D2151,Maurice,Moulin,Anesthésiologie,CHU de Dijon,0357031158
D2152,Colette,Lebon,Chirurgie cardiovasculaire,Hôpital Cochin,+33 (0)5 16 45 76 94
D2153,Colette,Rémy,Médecine palliative,Polyclinique de l'Atlantique,05 47 94 53 53
D2154,Bernadette,Lemaître,Anesthésiologie,Hôpital Pitié-Salpêtrière,04 22 66 98 61
D2155,Aurore,Guillaume,Anesthésiologie,Hôpital Necker,0254125450
D2156,Élise,Rocher,Gériatrie,CHU de Dijon,+33 (0)4 79 94 81 52
D2157,Patricia,Alexandre,Infectiologie,CHU de Rennes,+33 4 74 59 66 47
D2158,Jules,Marie,Chirurgie cardiovasculaire,Hôpital Xavier Arnozan,+33 1 43 74 23 59
D2159,Georges,Da Costa,Radiologie,CHU de Toulouse,+33 5 32 14 04 89
