id,first_name,last_name,specialty,hospital,phone
D21285,Édouard,François,Anesthésiologie,CHU de Rennes,0468402314
D21286,Valentine,Blot,Oto-rhino-laryngologie,CHU de Toulouse,05 08 44 61 77
D21287,Capucine,Martel,Médecine vasculaire,Hôpital Privé Jean Mermoz,+33 3 75 15 26 30
D21288,Émile,Pelletier,Cardiologie,Clinique du Parc,+33 (0)5 63 15 24 96
D21289,Marthe,Laroche,Anesthésiologie,Hôpital Bichat,+33 (0)5 63 97 22 17
D21290,Olivie,Lemaître,Gériatrie,Hôpital Xavier Arnozan,+33 (0)6 83 68 27 19
D21291,Agathe,Texier,Ophtalmologie,Hôpital Purpan,+33 (0)2 21 83 76 12
D21292,Claudine,Laine,Médecine d'urgence,CHU Haut-Lévêque,0339102154
D21293,Charlotte,Legendre,Neurologie,Hôpital Purpan,0244162411
D21294,Françoise,Dupuis,Médecine palliative,Hôpital Xavier Arnozan,0493129421
D21295,Émilie,Nicolas,Cardiologie,Hôpital Cochin,+33 4 74 33 19 70
D21296,Jacqueline,Lopes,Endocrinologie,CHU de Lille,+33 (0)1 53 66 87 18
D21297,François,Monnier,Pédiatrie,CHU Haut-Lévêque,+33 4 82 02 64 89
D21298,Alphonse,Hubert,Anesthésiologie,Clinique Tivoli,0581490118
D21299,Amélie,Jourdan,Médecine générale,CHU de Toulouse,0249430871
D21300,Gabriel,Moulin,Médecine d'urgence,Hôpital de la Timone,0486679218
D21301,Léon,Brunel,Chirurgie générale,Hôpital Xavier Arnozan,04 77 85 74 17
D21302,Charles,Mathieu,Cardiologie,CHU Haut-Lévêque,+33 4 57 89 07 63
D21303,Simone,Lemoine,Infectiologie,Hôpital Cochin,+33 3 24 20 93 39
D21304,Augustin,Joseph,Endocrinologie,CHU de Strasbourg,+33 (0)2 35 45 00 33
D21305,Théophile,Petitjean,Psychiatrie,Hôpital Robert Picqué,+33 (0)3 82 97 15 23
D21306,Clémence,Barre,Infectiologie,CHU de Nancy,+33 3 63 10 56 22
D21307,Daniel,Fouquet,Hématologie,Hôpital Xavier Arnozan,+33 (0)3 66 29 07 47
D21308,Claire,Poirier,Orthopédie,Hôpital Xavier Arnozan,0676434392
D21309,Théophile,Chevallier,Infectiologie,Hôpital Xavier Arnozan,0485923657
D21310,Josette,Fischer,Médecine générale,Hôpital Saint-André,02 28 22 37 17
D21311,Stéphane,Roux,Pédiatrie,CHU de Toulouse,+33 4 86 89 65 08
D21312,Philippe,Guillou,Psychiatrie,Polyclinique de l'Atlantique,+33 (0)6 31 53 92 06
D21313,Charles,Gonzalez,Chirurgie générale,Hôpital Xavier Arnozan,04 88 96 47 77
D21314,Jacqueline,Lebrun,Ophtalmologie,Clinique du Parc,+33 (0)4 13 09 61 96
D21315,Léon,Baudry,Ophtalmologie,Hôpital Saint-André,+33 4 84 61 00 26
D21316,Jacqueline,Marion,Oncologie,Hôpital Cochin,0365550215
D21317,Alain,Moreau,Orthopédie,CHU de Rennes,0516288823
D21318,Édouard,Wagner,Cardiologie,CHU Haut-Lévêque,0498579463
D21319,Jérôme,Blin,Physiologie,Clinique du Parc,01 81 81 01 89
D21320,Agathe,Lacroix,Médecine d'urgence,CHU de Montpellier,+33 (0)3 68 93 04 64
D21321,Caroline,Morel,Médecine du sport,Hôpital Saint-André,+33 3 72 03 98 27
D21322,François,Cordier,Infectiologie,Clinique Tivoli,+33 5 63 77 84 22
D21323,Timothée,Mahe,Neurologie,Hôpital Saint-Louis,+33 3 70 19 46 86
D21324,Tristan,Pelletier,Gynécologie,CH de la Côte Basque,02 37 35 67 22
D21325,Laurent,Charpentier,Gastro-entérologie,Hôpital Purpan,+33 1 69 23 63 93
D21326,Zacharie,Guillou,Gynécologie,Clinique Saint-Augustin,+33 (0)3 54 22 99 93
D21327,Camille,Collin,Chirurgie générale,CHU Haut-Lévêque,04 88 57 78 16
D21328,Augustin,Da Costa,Gynécologie,Clinique Saint-Augustin,0241716460
D21329,Martine,Leclerc,Chirurgie orthopédique,Polyclinique Bordeaux Nord,+33 (0)4 26 50 28 39
D21330,Inès,Imbert,Oncologie,Polyclinique Bordeaux Nord,+33 3 54 84 56 32
D21331,Julien,Reynaud,Hématologie,Hôpital Cochin,03 44 56 05 98
D21332,Honoré,Allard,Physiologie,CHU Haut-Lévêque,+33 (0)3 75 83 49 72
D21333,Anaïs,Potier,Médecine palliative,Hôpital Robert Picqué,0531890995
D21334,Édith,Peron,Ophtalmologie,Clinique Saint-Augustin,+33 (0)5 90 92 06 05
D21335,Clémence,Daniel,Médecine d'urgence,CHU de Montpellier,0547402006
D21336,Louise,Mahe,Médecine générale,CHU de Toulouse,0508346371
D21337,Alexandria,Maillard,Gériatrie,Polyclinique de l'Atlantique,+33 (0)3 53 31 85 55
D21338,Martine,Torres,Endocrinologie,Clinique du Parc,01 80 55 80 37
D21339,Suzanne,Fournier,Radiologie,CHU de Toulouse,0427408536
D21340,Raymond,Bazin,Orthopédie,Hôpital Robert Picqué,+33 (0)1 72 03 78 12
D21341,Jacqueline,Gros,Radiologie,Polyclinique Bordeaux Nord,+33 7 56 99 72 05
D21342,Robert,Morvan,Hématologie,Hôpital Cochin,+33 (0)2 45 64 45 59
D21343,Gilles,Grégoire,Radiologie,Hôpital Saint-Louis,0179976624
D21344,Arthur,Loiseau,Médecine palliative,Hôpital Purpan,+33 (0)3 86 92 08 59
D21345,Pierre,Legros,Chirurgie cardiovasculaire,Hôpital Pitié-Salpêtrière,+33 4 44 47 05 34
D21346,Christophe,Bourgeois,Endocrinologie,CHU d'Angers,0235860304
D21347,Agnès,Collin,Cardiologie,Polyclinique Bordeaux Nord,0655346407
D21348,Sabine,Regnier,Médecine générale,Hôpital de la Timone,0368550934
D21349,Jean,Coulon,Hématologie,Hôpital Necker,0480273874
D21350,Odette,Denis,Endocrinologie,Hôpital Robert Picqué,04 91 37 61 71
D21351,Nathalie,Blin,Médecine générale,Polyclinique Bordeaux Nord,+33 6 50 68 71 89
D21352,Anastasie,Bernard,Médecine d'urgence,Hôpital Saint-André,0278967661
D21353,Vincent,Legendre,Médecine d'urgence,CHU d'Angers,+33 (0)4 83 57 46 19
D21354,Luce,Mahe,Chirurgie générale,Clinique Pasteur,+33 2 47 62 55 68
D21355,Adélaïde,Bruneau,Psychiatrie,Hôpital Necker,0471788508
D21356,Daniel,Peron,Médecine du sport,Hôpital Pitié-Salpêtrière,0221255964
D21357,Anastasie,Dias,Chirurgie orthopédique,Clinique du Parc,0244183525
D21358,Philippe,Noël,Néphrologie,CHU de Rennes,+33 (0)1 34 48 45 56
D21359,Margaret,Godard,Médecine interne,Polyclinique de l'Atlantique,+33 (0)1 53 39 79 67
D21360,Françoise,Lopez,Gériatrie,Clinique Saint-Augustin,+33 (0)2 50 05 29 92
D21361,Constance,Ribeiro,Médecine générale,Clinique du Parc,+33 (0)4 67 53 49 37
D21362,Roger,Marques,Chirurgie générale,CHU de Nantes,0262637818
D21363,Élise,Costa,Chirurgie orthopédique,CHU de Rennes,04 57 80 60 09
D21364,Monique,Delorme,Oncologie,Polyclinique Bordeaux Nord,+33 (0)2 41 28 04 43
D21365,Gilbert,Andre,Chirurgie cardiovasculaire,CHU de Lille,04 38 66 46 03
D21366,Frédérique,Imbert,Gériatrie,Clinique Saint-Augustin,+33 (0)4 32 03 13 79
D21367,Raymond,Leclerc,Oncologie,Hôpital Cochin,0241410191
D21368,Hugues,Mercier,Gériatrie,Hôpital Saint-Louis,0327960702
D21369,Océane,Mahe,Dermatologie,CHU de Toulouse,04 80 59 61 75
D21370,Paulette,Normand,Oto-rhino-laryngologie,Polyclinique Bordeaux Nord,0465028000
D21371,Olivier,Étienne,Rhumatologie,Hôpital Cochin,+33 1 83 24 87 77
D21372,Henriette,Leclerc,Oncologie,CHU de Dijon,0237751236
D21373,Alphonse,Meunier,Anesthésiologie,Hôpital de la Timone,+33 4 65 63 44 16
D21374,Aurélie,Vincent,Infectiologie,Clinique Tivoli,0229309667
D21375,Cécile,Alves,Médecine générale,CHU de Lille,0415790695
D21376,René,Laporte,Médecine du sport,CHU de Strasbourg,05 90 99 22 22
D21377,Hugues,Berthelot,Rhumatologie,Polyclinique Bordeaux Nord,04 49 83 31 20
D21378,Christine,Morin,Oncologie,CHU d'Angers,+33 (0)4 83 41 39 17
D21379,Jules,Blanc,Psychiatrie,Polyclinique de l'Atlantique,03 10 55 91 48
D21380,Joseph,Adam,Chirurgie orthopédique,Hôpital Edouard Herriot,0297801059
D21381,Thierry,Grenier,Pédiatrie,CHU de Montpellier,+33 (0)4 82 04 21 61
D21382,Marie,Thomas,Médecine vasculaire,Hôpital Necker,+33 (0)6 52 05 88 64
D21383,Anne,Lucas,Endocrinologie,Hôpital Purpan,0298116918
D21384,Bernadette,Leconte,Neurologie,CH de la Côte Basque,+33 (0)4 49 63 05 54
D21385,Clémence,Da Costa,Néphrologie,CHU d'Angers,05 65 40 51 34
D21386,Sylvie,Pottier,Oncologie,Clinique Saint-Augustin,+33 5 45 35 44 02
D21387,Léon,Lecoq,Psychiatrie,Hôpital Cochin,+33 (0)5 63 08 77 53
D21388,Richard,Jacquet,Infectiologie,Hôpital de la Timone,02 47 36 39 23
D21389,Pierre,Benard,Oto-rhino-laryngologie,Clinique Pasteur,01 39 23 70 38
D21390,Charles,Fabre,Ophtalmologie,Hôpital Purpan,+33 (0)4 71 49 64 15
D21391,Martine,Gallet,Médecine interne,Hôpital Pitié-Salpêtrière,0188019529
D21392,Michelle,Meunier,Médecine du sport,CH de la Côte Basque,0463641779
D21393,Franck,Petit,Médecine vasculaire,Hôpital Saint-Louis,01 74 52 53 59
D21394,Alexandria,Gaudin,Rhumatologie,Hôpital Necker,+33 (0)3 59 67 67 76
D21395,Claude,Poirier,Médecine d'urgence,CHU de Toulouse,0554288817
D21396,Laure,Perrot,Urologie,Clinique Saint-Augustin,0326375233
D21397,Laurent,Raymond,Anesthésiologie,Hôpital Robert Picqué,0427530274
D21398,Hortense,Michaud,Gastro-entérologie,Hôpital de la Timone,0426150998
D21399,Jacqueline,Olivier,Oto-rhino-laryngologie,Hôpital Privé Jean Mermoz,06 32 62 63 31
D21400,Émile,Goncalves,Oto-rhino-laryngologie,Hôpital Bichat,0214863738
D21401,Agathe,Hernandez,Endocrinologie,Hôpital Xavier Arnozan,+33 3 68 52 61 35
D21402,Vincent,Carpentier,Médecine du sport,CHU de Rennes,+33 3 29 69 27 43
D21403,Xavier,Fernandes,Médecine interne,Hôpital Saint-Louis,03 76 13 08 76
D21404,Océane,Moreno,Chirurgie générale,CHU de Nantes,0139066447
D21405,Capucine,Lebreton,Médecine interne,CHU de Toulouse,+33 (0)5 31 47 81 61
D21406,Henriette,Chartier,Médecine d'urgence,Clinique Saint-Augustin,0586414501
D21407,Colette,Lemonnier,Orthopédie,Hôpital Purpan,+33 (0)2 43 38 62 96
D21408,Marine,Lefort,Gynécologie,CHU de Strasbourg,0698881403
D21409,Noël,Gérard,Médecine vasculaire,Hôpital Privé Jean Mermoz,05 65 02 99 22
D21410,Maurice,Buisson,Médecine du sport,Hôpital Cochin,03 24 43 43 25
D21411,Augustin,Vidal,Néphrologie,Hôpital Bichat,+33 2 96 99 29 48
D21412,Valentine,Legrand,Chirurgie générale,Hôpital Xavier Arnozan,+33 (0)7 74 64 00 29
D21413,Louis,Ferreira,Radiologie,CHU Haut-Lévêque,+33 (0)2 57 91 00 64
D21414,Mathilde,Barbe,Anesthésiologie,CHU de Lille,0222524617
D21415,Franck,Lebrun,Dermatologie,Polyclinique Bordeaux Nord,+33 (0)4 79 60 95 11
D21416,Simone,Thibault,Chirurgie orthopédique,Hôpital Pitié-Salpêtrière,0473242811
D21417,Marc,Lenoir,Infectiologie,CHU de Rennes,+33 (0)3 66 18 46 75
D21418,Patrick,Bruneau,Oto-rhino-laryngologie,Hôpital Bichat,+33 (0)4 80 57 33 28
D21419,Nathalie,Lemoine,Endocrinologie,Hôpital Robert Picqué,+33 (0)2 45 48 50 86
D21420,Susanne,Maury,Médecine d'urgence,CHU de Rennes,02 43 42 78 55
D21421,Nathalie,Maréchal,Gastro-entérologie,Hôpital Bichat,+33 (0)2 41 14 93 09
D21422,Marcel,Hardy,Psychiatrie,CHU de Toulouse,06 40 47 96 01
D21423,Christelle,Brunel,Médecine générale,Hôpital Robert Picqué,03 22 73 99 88
D21424,Simone,Benard,Physiologie,Clinique du Parc,+33 (0)5 94 39 53 82
D21425,Marcelle,Millet,Radiologie,Hôpital Necker,+33 (0)3 23 47 04 72
D21426,Michèle,Bazin,Gastro-entérologie,CHU de Toulouse,+33 (0)4 20 82 82 67
D21427,Raymond,Robin,Hématologie,CHU de Nancy,+33 (0)2 78 97 23 88
D21428,Paul,Monnier,Endocrinologie,Clinique Saint-Augustin,03 69 27 44 84
D21429,Stéphane,Caron,Urologie,Hôpital de la Timone,+33 2 14 62 18 98
D21430,Jérôme,Petitjean,Cardiologie,Hôpital Necker,+33 (0)3 88 05 72 75
D21431,André,Dumont,Médecine palliative,CHU Haut-Lévêque,+33 (0)2 44 05 49 25
D21432,Michèle,Lamy,Rhumatologie,CHU de Nancy,05 94 46 05 47
D21433,Christine,Guyot,Gastro-entérologie,Hôpital Xavier Arnozan,0438959050
D21434,Gérard,Bousquet,Radiologie,Hôpital de la Timone,06 33 98 81 44
D21435,Pierre,Guillaume,Néphrologie,Hôpital de la Timone,05 90 04 00 97
D21436,Capucine,Fournier,Chirurgie orthopédique,Clinique Saint-Augustin,02 32 02 94 66
D21437,Émilie,Legendre,Chirurgie cardiovasculaire,CHU de Montpellier,0444819379
D21438,Bertrand,Torres,Médecine du sport,CHU de Strasbourg,+33 (0)6 30 80 59 45
D21439,Frédéric,Marie,Médecine du sport,CHU de Nantes,03 65 72 66 16
D21440,Françoise,Rousseau,Médecine palliative,Clinique du Parc,0223009111
D21441,William,Guillon,Dermatologie,Hôpital Necker,04 87 65 99 03
D21442,Diane,Seguin,Neurologie,Clinique Pasteur,+33 4 75 43 09 91
D21443,Jean,Lecoq,Infectiologie,Clinique Saint-Augustin,+33 3 90 51 32 92
D21444,Élisabeth,Thomas,Urologie,Hôpital Edouard Herriot,05 19 01 30 30
D21445,Gilbert,Texier,Dermatologie,CHU Haut-Lévêque,0468320790
D21446,Théophile,Gomes,Rhumatologie,CHU de Strasbourg,0321588988
D21447,Christiane,Lemoine,Médecine palliative,Hôpital Edouard Herriot,03 64 66 68 51
D21448,Alexandre,Chrétien,Chirurgie orthopédique,Hôpital Robert Picqué,+33 2 41 58 09 01
D21449,Simone,Grondin,Oto-rhino-laryngologie,Hôpital Pitié-Salpêtrière,02 30 47 87 47
D21450,Inès,Hamel,Dermatologie,CHU Pellegrin,+33 5 96 13 72 13
D21451,William,Dufour,Psychiatrie,CHU Pellegrin,03 10 09 31 74
D21452,Thierry,Mathieu,Néphrologie,CHU d'Angers,06 85 42 75 40
D21453,Christine,Bertin,Gynécologie,CHU de Lille,0257648534
D21454,Manon,Dupont,Orthopédie,Hôpital Cochin,0554840043
D21455,Capucine,Legrand,Pédiatrie,CHU de Lille,+33 (0)3 73 18 68 85
D21456,Frédérique,Normand,Oto-rhino-laryngologie,Polyclinique Bordeaux Nord,0180466131
D21457,Jeannine,Marion,Médecine du sport,CHU de Dijon,+33 (0)1 83 50 61 83
D21458,Anastasie,Jacques,Médecine du sport,CHU Pellegrin,+33 5 94 45 89 47
D21459,Gérard,Pruvost,Physiologie,CHU Haut-Lévêque,+33 4 91 40 92 17
D21460,Marie,Lévy,Médecine générale,CHU de Nantes,+33 5 90 55 39 69
D21461,Eugène,Laine,Chirurgie cardiovasculaire,Hôpital Necker,04 84 93 42 82
D21462,Émilie,Thibault,Gériatrie,CHU de Lille,03 10 69 19 81
D21463,Bernard,Merle,Physiologie,CHU de Nantes,0582468829
D21464,Bernadette,Cousin,Médecine interne,Hôpital Privé Jean Mermoz,+33 (0)3 81 16 38 82
D21465,Auguste,Caron,Cardiologie,CHU de Nantes,+33 (0)1 39 07 02 66
D21466,Suzanne,Boutin,Médecine interne,Hôpital Xavier Arnozan,0627792694
D21467,Gabrielle,Blanchard,Rhumatologie,CHU de Nancy,03 10 59 98 42
D21468,Cécile,Berthelot,Médecine générale,Hôpital de la Timone,03 22 50 64 83
D21469,Manon,Henry,Gynécologie,CHU Haut-Lévêque,+33 4 22 48 79 40
D21470,Charles,Bousquet,Orthopédie,CHU Haut-Lévêque,+33 6 32 49 71 79
D21471,Laurence,Guilbert,Radiologie,Hôpital Cochin,+33 4 58 15 80 87
D21472,Paulette,Paris,Médecine palliative,Hôpital Robert Picqué,+33 2 23 25 87 34
D21473,David,Lefebvre,Chirurgie générale,Hôpital Saint-Louis,02 48 67 31 19
D21474,Célina,Le Gall,Radiologie,CHU d'Angers,+33 (0)5 17 78 41 88
D21475,Rémy,Guichard,Médecine du sport,Hôpital Pitié-Salpêtrière,02 55 93 24 74
D21476,Anastasie,Guibert,Rhumatologie,Polyclinique Bordeaux Nord,+33 (0)1 42 83 86 09
D21477,Aurore,Le Gall,Anesthésiologie,CHU de Rennes,+33 (0)5 62 48 00 59
D21478,Lucas,Regnier,Médecine générale,CHU de Dijon,+33 5 62 34 15 98
D21479,Thibault,Gautier,Orthopédie,CHU de Nancy,0299464522
D21480,Lorraine,Moreau,Chirurgie générale,CHU de Dijon,02 29 63 58 57
D21481,Arnaude,Grenier,Chirurgie orthopédique,Polyclinique Bordeaux Nord,03 88 43 72 75
D21482,Stéphane,Voisin,Rhumatologie,CHU de Dijon,+33 (0)4 23 43 71 39
D21483,Roland,Leduc,Oto-rhino-laryngologie,Hôpital Purpan,+33 3 59 29 40 14
D21484,Auguste,Mary,Oncologie,Hôpital Saint-Louis,02 50 13 40 02
D21485,Aurore,Legrand,Rhumatologie,Hôpital Robert Picqué,0188946720
D21486,Lucas,Millet,Médecine vasculaire,CHU de Dijon,+33 3 73 93 23 68
D21487,Jeanne,Martin,Gynécologie,CHU de Montpellier,+33 (0)4 57 70 61 76
D21488,Frédéric,Richard,Neurologie,Hôpital Pitié-Salpêtrière,0476577664
D21489,Jules,Faure,Orthopédie,CHU de Nancy,+33 (0)3 64 30 82 46
D21490,Constance,Roy,Médecine vasculaire,Hôpital de la Timone,+33 (0)7 37 60 51 26
D21491,Andrée,Cohen,Infectiologie,CHU d'Angers,04 22 85 73 38
D21492,Adèle,Caron,Chirurgie générale,CHU de Rennes,0484928667
D21493,Sylvie,Menard,Médecine interne,Hôpital Purpan,+33 3 62 94 72 24
D21494,Lucas,Parent,Cardiologie,Hôpital Robert Picqué,01 55 29 75 39
D21495,Claudine,Mathieu,Rhumatologie,CHU de Dijon,+33 3 70 25 66 12
D21496,Zoé,Deschamps,Chirurgie générale,CH de la Côte Basque,04 80 79 21 21
D21497,Maggie,Paul,Hématologie,Polyclinique de l'Atlantique,01 83 99 52 71
D21498,Émilie,Thomas,Urologie,Clinique Tivoli,+33 7 75 91 99 33
D21499,Chantal,Neveu,Urologie,CHU Haut-Lévêque,+33 4 23 34 45 28
D21500,Henriette,Grégoire,Ophtalmologie,CHU de Rennes,+33 (0)1 53 78 01 63
D21501,Laurence,Marchal,Endocrinologie,Hôpital Privé Jean Mermoz,+33 (0)3 66 10 68 50
D21502,Élise,Allain,Médecine vasculaire,Hôpital Cochin,+33 (0)5 90 85 29 94
D21503,Thibaut,Blondel,Oto-rhino-laryngologie,Hôpital Purpan,01 47 12 80 15
D21504,Guillaume,Bouvet,Chirurgie générale,Hôpital Pitié-Salpêtrière,+33 2 30 18 66 48
D21505,Margaux,Charles,Dermatologie,CHU de Montpellier,0670337199
D21506,Josette,Diallo,Endocrinologie,Hôpital Pitié-Salpêtrière,0471212982
D21507,Constance,Dumas,Urologie,CHU Pellegrin,+33 5 58 67 07 64
D21508,Laurence,Imbert,Endocrinologie,Clinique du Parc,+33 2 54 26 32 25
D21509,Émile,Blondel,Médecine interne,CHU de Nantes,+33 6 38 36 05 38
D21510,Cécile,Grenier,Psychiatrie,Hôpital Robert Picqué,0633788665
D21511,Dorothée,Bourgeois,Anesthésiologie,Clinique Saint-Augustin,0596319267
D21512,Jules,Gaudin,Chirurgie cardiovasculaire,CHU Haut-Lévêque,+33 (0)2 72 13 65 21
D21513,André,Leroux,Pédiatrie,CHU Haut-Lévêque,+33 (0)7 52 73 52 51
D21514,Eugène,Pires,Physiologie,Hôpital Cochin,04 83 46 01 98
D21515,Valérie,Picard,Neurologie,Polyclinique Bordeaux Nord,+33 (0)1 70 06 30 78
D21516,Marie,Hamon,Oncologie,CHU d'Angers,+33 4 89 41 13 57
D21517,Gérard,Rossi,Médecine du sport,Hôpital de la Timone,+33 (0)1 83 73 52 37
D21518,Nathalie,Boulay,Cardiologie,CHU Haut-Lévêque,+33 6 81 29 73 02
D21519,Auguste,Leduc,Rhumatologie,Hôpital Saint-Louis,+33 4 34 73 04 65
D21520,Juliette,Dubois,Oto-rhino-laryngologie,Clinique Saint-Augustin,0238939798
D21521,Mathilde,Delahaye,Chirurgie générale,CHU de Montpellier,01 77 80 16 65
D21522,Alexandre,Bailly,Médecine générale,CHU de Nancy,0383933309
D21523,Geneviève,Pruvost,Chirurgie générale,Hôpital Saint-André,+33 (0)5 87 56 68 79
D21524,Auguste,Brunel,Médecine du sport,Hôpital Saint-Louis,+33 5 53 37 90 34
D21525,Alex,Millet,Dermatologie,Hôpital Robert Picqué,0471939167
D21526,Lucas,Gauthier,Psychiatrie,Clinique Saint-Augustin,+33 (0)1 56 67 17 31
D21527,Gabriel,Ferrand,Médecine générale,CH de la Côte Basque,+33 (0)1 45 73 00 58
D21528,Marie,Julien,Gynécologie,CHU de Lille,0494059271
D21529,Danielle,Dupont,Médecine vasculaire,Clinique du Parc,+33 (0)4 78 81 41 19
D21530,Auguste,Mary,Endocrinologie,CHU de Dijon,+33 (0)3 86 48 04 89
D21531,Gérard,Léger,Néphrologie,Clinique du Parc,0415736295
D21532,Denise,Laine,Médecine palliative,Hôpital Robert Picqué,+33 (0)3 63 87 96 61
D21533,Patrick,Salmon,Physiologie,Clinique du Parc,+33 2 18 52 57 42
D21534,Claire,Pages,Médecine générale,CHU de Nantes,06 18 50 46 80
D21535,Laurent,Paris,Médecine palliative,CHU Haut-Lévêque,03 75 32 67 08
D21536,Josette,Monnier,Radiologie,Hôpital Saint-André,0357038765
D21537,Émilie,Jourdan,Gériatrie,Hôpital de la Timone,0430772779
D21538,Frédéric,Hebert,Gastro-entérologie,CHU d'Angers,+33 (0)2 55 86 03 15
D21539,Grégoire,Bouchet,Oto-rhino-laryngologie,CH de la Côte Basque,0376497254
D21540,Alphonse,Charpentier,Dermatologie,CHU de Nancy,0387117050
D21541,Suzanne,Gilbert,Pédiatrie,Clinique Tivoli,0376017527
D21542,Antoinette,Carpentier,Infectiologie,Hôpital Necker,04 22 77 95 71
D21543,Françoise,Gonzalez,Néphrologie,CHU de Montpellier,+33 2 97 41 60 07
D21544,Claire,Chartier,Gynécologie,Hôpital Saint-André,0381374857
D21545,Auguste,Sauvage,Dermatologie,CH de la Côte Basque,+33 (0)5 82 33 12 16
D21546,Franck,Vaillant,Médecine vasculaire,CHU de Nantes,0471452368
D21547,Joséphine,Launay,Dermatologie,CHU Haut-Lévêque,+33 6 33 71 20 52
D21548,Christine,Muller,Rhumatologie,CHU Pellegrin,+33 (0)4 56 10 08 44
D21549,Dominique,Gallet,Radiologie,Hôpital de la Timone,+33 (0)4 32 90 60 92
D21550,Sophie,François,Chirurgie orthopédique,Hôpital Privé Jean Mermoz,+33 (0)3 29 53 88 36
D21551,Bernard,Robert,Chirurgie générale,Clinique du Parc,02 99 00 46 06
D21552,Laetitia,Dubois,Urologie,Clinique Tivoli,+33 (0)3 64 26 30 69
D21553,Hélène,Munoz,Médecine du sport,CHU Pellegrin,+33 6 41 55 58 58
D21554,Éléonore,Legrand,Pédiatrie,Polyclinique de l'Atlantique,+33 4 70 60 20 50
D21555,Margot,Lefort,Radiologie,CHU de Rennes,+33 1 69 81 03 35
D21556,Antoinette,Lecomte,Médecine interne,Hôpital Bichat,01 79 47 98 21
D21557,Suzanne,Couturier,Ophtalmologie,CHU de Strasbourg,+33 4 44 29 20 46
D21558,Timothée,Martins,Médecine vasculaire,Hôpital Saint-André,0482517348
D21559,Julien,Garcia,Orthopédie,Hôpital Edouard Herriot,03 27 82 06 28
D21560,Marcel,Georges,Gastro-entérologie,CHU de Dijon,03 28 55 21 13
D21561,Lucy,Delmas,Médecine interne,Hôpital Necker,03 69 20 25 56
D21562,Alphonse,Roger,Infectiologie,Hôpital Necker,07 65 56 83 56
D21563,Maryse,Bonnet,Médecine vasculaire,CHU Haut-Lévêque,+33 (0)1 64 89 04 88
D21564,Dominique,Hamel,Rhumatologie,Hôpital Bichat,04 72 81 76 66
D21565,Juliette,Germain,Gastro-entérologie,Hôpital Saint-André,04 43 34 20 53
D21566,Pénélope,Schneider,Médecine d'urgence,Clinique Tivoli,0355733883
D21567,Audrey,Dufour,Médecine interne,CHU de Montpellier,0559004260
D21568,Paul,Guyon,Chirurgie cardiovasculaire,Hôpital Saint-André,+33 (0)1 39 17 91 79
D21569,Anouk,Bertin,Psychiatrie,Hôpital Purpan,+33 1 77 31 95 13
D21570,Emmanuelle,Delmas,Orthopédie,CHU Haut-Lévêque,+33 (0)2 23 55 26 27
D21571,Constance,Foucher,Physiologie,Polyclinique de l'Atlantique,04 77 27 17 48
D21572,Diane,Besnard,Médecine du sport,Hôpital Robert Picqué,0355148561
D21573,Olivier,Sauvage,Médecine générale,Hôpital Edouard Herriot,+33 3 85 09 51 54
D21574,Camille,De Oliveira,Médecine interne,CHU de Nancy,+33 (0)5 86 40 46 46
D21575,Michelle,Munoz,Médecine vasculaire,CHU de Toulouse,04 78 16 94 82
D21576,Thomas,Sanchez,Radiologie,CHU de Nantes,+33 (0)2 18 95 81 12
D21577,Laetitia,Marty,Médecine générale,CHU de Strasbourg,+33 (0)5 94 76 92 74
D21578,Aimé,Guyon,Orthopédie,Hôpital Saint-André,04 44 82 38 74
D21579,Caroline,Barthelemy,Gynécologie,CHU de Toulouse,02 62 86 96 53
D21580,Louis,Barbier,Gynécologie,Clinique Tivoli,05 24 09 95 08
D21581,Nathalie,Girard,Endocrinologie,Hôpital Saint-André,0554616967
D21582,Margaud,Cordier,Oto-rhino-laryngologie,CHU de Lille,+33 5 65 82 52 92
D21583,Françoise,Didier,Chirurgie générale,Clinique du Parc,+33 (0)4 77 34 94 68
D21584,Charlotte,Chauveau,Neurologie,CHU de Lille,+33 6 30 19 70 70
D21585,Arthur,Bernard,Gériatrie,Hôpital Bichat,+33 3 87 92 17 53
D21586,Olivier,Grenier,Chirurgie générale,CHU Haut-Lévêque,02 30 48 53 42
D21587,Lucas,Labbé,Gynécologie,Hôpital Bichat,+33 2 30 66 83 20
D21588,Josette,Garcia,Gastro-entérologie,Hôpital Cochin,05 18 59 93 70
D21589,Aurélie,Bourgeois,Pédiatrie,Clinique Tivoli,+33 1 39 71 81 63
D21590,Charlotte,Da Costa,Anesthésiologie,CHU d'Angers,+33 4 70 27 89 41
D21591,Michèle,Laporte,Néphrologie,CHU Haut-Lévêque,+33 2 76 78 24 89
D21592,Pauline,Vallée,Infectiologie,Hôpital Privé Jean Mermoz,+33 (0)3 76 97 74 90
D21593,Marguerite,Vaillant,Médecine interne,Clinique Tivoli,05 90 41 33 27
D21594,Adrienne,Renard,Médecine palliative,CHU de Lille,02 99 23 27 85
D21595,Pierre,Lévy,Neurologie,Hôpital Robert Picqué,0372452071
D21596,Roger,Maréchal,Médecine interne,Hôpital Xavier Arnozan,+33 (0)5 82 91 54 69
D21597,Virginie,Sanchez,Médecine palliative,Hôpital Privé Jean Mermoz,0645742723
D21598,David,Verdier,Neurologie,Hôpital de la Timone,04 84 33 26 78
